domain,record_type,encoding_type,encodePacketStart,encodePacketEnd,dnsResStart,dnsResEnd,encode_duration,dns_resolution_duration,total_duration
example.com,AAAA,Base64,846358.235047791,846358.235087166,846358.235087416,846358.238597083,3.937492147088051e-05,0.0035096670035272837,0.0035492919851094484
example.com,AAAA,Base85,846358.238718791,846358.2387405,846358.238740583,846358.240826791,2.170889638364315e-05,0.002086208085529506,0.002107999986037612
example.com,AAAA,Base91,846358.240978,846358.240999416,846358.2409995,846358.242897833,2.1415995433926582e-05,0.0018983329646289349,0.0019198330119252205
example.com,AAAA,Binary,846358.243008333,846358.2430275,846358.243027583,846358.245005291,1.916696783155203e-05,0.0019777079578489065,0.001996957929804921
example.com,AAAA,Hexadecimal,846358.245082,846358.245089791,846358.245089875,846358.247598166,7.790978997945786e-06,0.00250829104334116,0.002516165957786143
example.com,AAAA,NetBios,846358.247718,846358.247724541,846358.247724625,846358.249726,6.541027687489986e-06,0.0020013749599456787,0.0020080000394955277
example.com,AAAA,DecimalEncoding,846358.249803833,846358.249816416,846358.2498165,846358.25172675,1.2582982890307903e-05,0.0019102500518783927,0.0019229170866310596
example.com,AAAA,ROT13,846358.251805208,846358.251817,846358.251817083,846358.25362175,1.1791940778493881e-05,0.0018046670593321323,0.0018165420042350888
example.com,AAAA,URL,846358.253725875,846358.253740291,846358.253740375,846358.255754458,1.4415942132472992e-05,0.0020140829728916287,0.0020285829668864608
example.com,AAAA,ALL,846358.255850041,846358.256227083,846358.256227166,846358.259102166,0.00037704198621213436,0.0028750000055879354,0.0032521249959245324
example.com,A,Base16,846358.259221208,846358.2592305,846358.259230583,846358.261675875,9.291921742260456e-06,0.0024452920770272613,0.0024546670028939843
example.com,A,Base32,846358.261761875,846358.261781375,846358.261781458,846358.263538541,1.950003206729889e-05,0.0017570829950273037,0.0017766660312190652
example.com,A,Base64,846358.263641,846358.26364875,846358.263648833,846358.266689916,7.750000804662704e-06,0.0030410829931497574,0.0030489159980788827
example.com,A,Base85,846358.266822416,846358.266845,846358.266845125,846358.26899,2.258399035781622e-05,0.002144875004887581,0.0021675840253010392
example.com,A,Base91,846358.2691505,846358.269168166,846358.26916825,846358.271363541,1.7666025087237358e-05,0.0021952909883111715,0.002213041065260768
example.com,A,Binary,846358.271453791,846358.271472208,846358.27147225,846358.274143166,1.8417020328342915e-05,0.0026709160301834345,0.002689375076442957
example.com,A,Hexadecimal,846358.274271333,846358.274283833,846358.274283875,846358.276039291,1.2499978765845299e-05,0.0017554160440340638,0.0017679580487310886
example.com,A,NetBios,846358.276148166,846358.2761535,846358.276153583,846358.278038333,5.333917215466499e-06,0.0018847500905394554,0.0018901670118793845
example.com,A,DecimalEncoding,846358.27818875,846358.278211875,846358.278211958,846358.280172083,2.3124972358345985e-05,0.0019601249368861318,0.0019833329133689404
example.com,A,ROT13,846358.280257,846358.280278833,846358.280278875,846358.282260791,2.1832995116710663e-05,0.0019819160224869847,0.002003791043534875
example.com,A,URL,846358.282337291,846358.282351541,846358.282351583,846358.287784041,1.4249933883547783e-05,0.005432458012364805,0.005446749972179532
example.com,A,ALL,846358.287872083,846358.288286125,846358.28828625,846358.291412291,0.0004140420351177454,0.003126041032373905,0.003540207981131971
example.com,AAAA,Base16,846358.291662291,846358.291672916,846358.291672958,846358.294148166,1.0624993592500687e-05,0.0024752080207690597,0.002485874923877418
example.com,AAAA,Base32,846358.294258208,846358.294281541,846358.294281625,846358.295959166,2.3333006538450718e-05,0.0016775410622358322,0.0017009580042213202
example.com,AAAA,Base64,846358.296037166,846358.296044916,846358.296045,846358.298143041,7.750000804662704e-06,0.002098041004501283,0.002105874940752983
example.com,AAAA,Base85,846358.2983545,846358.298380291,846358.298380375,846358.302735666,2.579099964350462e-05,0.004355291021056473,0.004381166072562337
example.com,AAAA,Base91,846358.30284775,846358.302889125,846358.30288925,846358.305071666,4.137493669986725e-05,0.0021824160357937217,0.002223916002549231
example.com,AAAA,Binary,846358.305170125,846358.305208916,846358.305209,846358.3075765,3.8790982216596603e-05,0.0023674999829381704,0.002406375017017126
example.com,AAAA,Hexadecimal,846358.307759416,846358.307772625,846358.30777275,846358.309920791,1.3208948075771332e-05,0.0021480409195646644,0.002161374897696078
example.com,AAAA,NetBios,846358.310041458,846358.310048833,846358.310048875,846358.311850625,7.3750270530581474e-06,0.001801749924197793,0.0018091669771820307
example.com,AAAA,DecimalEncoding,846358.311927416,846358.311959958,846358.311960041,846358.314132875,3.2542040571570396e-05,0.0021728338906541467,0.0022054589353501797
example.com,AAAA,ROT13,846358.314198583,846358.314209625,846358.314209708,846358.316215833,1.1041993275284767e-05,0.0020061249379068613,0.0020172499353066087
example.com,AAAA,URL,846358.316486708,846358.31650525,846358.316505333,846358.321454,1.8542050383985043e-05,0.0049486670177429914,0.004967291955836117
example.com,AAAA,ALL,846358.321625791,846358.322140083,846358.322140166,846358.337491666,0.000514291925355792,0.015351500012911856,0.01586587494239211
example.com,A,Base16,846358.338257375,846358.3382735,846358.338273541,846358.343932208,1.6124919056892395e-05,0.00565866706892848,0.005674832966178656
example.com,A,Base32,846358.344180125,846358.344236,846358.344236166,846358.348251416,5.587493069469929e-05,0.0040152500150725245,0.004071290954016149
example.com,A,Base64,846358.34835625,846358.348380791,846358.348380875,846358.350160458,2.454104833304882e-05,0.0017795830499380827,0.0018042080337181687
example.com,A,Base85,846358.350259,846358.350298083,846358.350298125,846358.353060208,3.908306825906038e-05,0.002762083080597222,0.00280120805837214
example.com,A,Base91,846358.353372791,846358.353398375,846358.3533985,846358.355659708,2.558401320129633e-05,0.002261208021081984,0.0022869170643389225
example.com,A,Binary,846358.355753375,846358.355782791,846358.355782916,846358.357779958,2.9416056349873543e-05,0.001997042098082602,0.002026583068072796
example.com,A,Hexadecimal,846358.357902291,846358.357911208,846358.357911291,846358.363152208,8.916947990655899e-06,0.005240917089395225,0.0052499170415103436
example.com,A,NetBios,846358.363290291,846358.363302791,846358.363302833,846358.374798333,1.2499978765845299e-05,0.011495499988086522,0.011508041992783546
example.com,A,DecimalEncoding,846358.375069625,846358.375106166,846358.375106333,846358.378792375,3.6541023291647434e-05,0.0036860419204458594,0.0037227499997243285
example.com,A,ROT13,846358.379414125,846358.379441958,846358.379442125,846358.383664083,2.7833040803670883e-05,0.004221957991831005,0.004249957972206175
example.com,A,URL,846358.383957083,846358.383975625,846358.383975708,846358.386943541,1.8542050383985043e-05,0.0029678329592570662,0.002986458013765514
example.com,A,ALL,846358.387225083,846358.387773875,846358.387774,846358.39225125,0.0005487920716404915,0.004477250040508807,0.0050261670257896185
example.com,AAAA,Base16,846358.392397541,846358.392408625,846358.39240875,846358.399515541,1.108401920646429e-05,0.007106791017577052,0.0071180000668391585
example.com,AAAA,Base32,846358.39982375,846358.399872,846358.399872125,846358.405068083,4.824995994567871e-05,0.00519595795776695,0.005244332947768271
example.com,AAAA,Base64,846358.4052275,846358.405239458,846358.405239541,846358.408114458,1.195794902741909e-05,0.002874917001463473,0.0028869579546153545
example.com,AAAA,Base85,846358.408365125,846358.408390666,846358.40839075,846358.411905041,2.554105594754219e-05,0.0035142910201102495,0.003539916011504829
example.com,AAAA,Base91,846358.412060416,846358.412109958,846358.412110125,846358.4157715,4.954205360263586e-05,0.0036613750271499157,0.0037110840203240514
example.com,AAAA,Binary,846358.415908708,846358.415930833,846358.415930875,846358.421575666,2.2124964743852615e-05,0.0056447910610586405,0.005666958051733673
example.com,AAAA,Hexadecimal,846358.421719583,846358.421732875,846358.421733083,846358.424023958,1.3292068615555763e-05,0.0022908750688657165,0.002304375055246055
example.com,AAAA,NetBios,846358.4241585,846358.424174,846358.424174125,846358.427293375,1.550000160932541e-05,0.0031192500609904528,0.0031348749762400985
example.com,AAAA,DecimalEncoding,846358.427461833,846358.427481875,846358.427481958,846358.446178541,2.0042061805725098e-05,0.018696583108976483,0.01871670805849135
example.com,AAAA,ROT13,846358.446446541,846358.446480125,846358.446480291,846358.451630666,3.358395770192146e-05,0.0051503750728443265,0.005184125038795173
example.com,AAAA,URL,846358.451788333,846358.451808541,846358.451808625,846358.456029291,2.020795363932848e-05,0.004220666014589369,0.004240958020091057
example.com,AAAA,ALL,846358.456239291,846358.45680625,846358.456806375,846358.461905958,0.0005669590318575501,0.005099583067931235,0.005666667013429105
example.com,A,Base16,846358.462221041,846358.462241583,846358.462241708,846358.469912375,2.0542065612971783e-05,0.0076706670224666595,0.007691334001719952
example.com,A,Base32,846358.470213,846358.470258333,846358.4702585,846358.476687958,4.533305764198303e-05,0.006429458037018776,0.006474958034232259
example.com,A,Base64,846358.476979458,846358.477007,846358.477007125,846358.483946708,2.7542002499103546e-05,0.006939582992345095,0.00696725002489984
example.com,A,Base85,846358.484351166,846358.48439125,846358.484391416,846358.496131291,4.008400719612837e-05,0.011739875073544681,0.011780125088989735
example.com,A,Base91,846358.496473541,846358.496519291,846358.496519375,846358.504575041,4.5749940909445286e-05,0.008055665995925665,0.00810149998869747
example.com,A,Binary,846358.504890166,846358.504931041,846358.504931166,846358.528734708,4.087504930794239e-05,0.02380354201886803,0.023844541981816292
example.com,A,Hexadecimal,846358.528924125,846358.528938958,846358.528939083,846358.5377715,1.4832941815257072e-05,0.008832416962832212,0.008847374934703112
example.com,A,NetBios,846358.538077083,846358.538091625,846358.53809175,846358.542985,1.4542019926011562e-05,0.0048932499485090375,0.004907916998490691
example.com,A,DecimalEncoding,846358.5432025,846358.543234375,846358.5432345,846358.549479916,3.187498077750206e-05,0.006245416007004678,0.0062774160178378224
example.com,A,ROT13,846358.549826416,846358.549860666,846358.549860708,846358.554525708,3.4250086173415184e-05,0.004665000014938414,0.004699292010627687
example.com,A,URL,846358.554670541,846358.554689166,846358.554689208,846358.557739958,1.8625054508447647e-05,0.0030507500050589442,0.0030694170854985714
example.com,A,ALL,846358.558101666,846358.558775166,846358.558775208,846358.563551291,0.0006735000060871243,0.004776083049364388,0.00544962496496737
example.com,AAAA,Base16,846358.56371625,846358.56372875,846358.563728875,846358.567505916,1.2499978765845299e-05,0.0037770409835502505,0.003789665992371738
example.com,AAAA,Base32,846358.567881375,846358.567909666,846358.56790975,846358.571636791,2.8291018679738045e-05,0.0037270409520715475,0.0037554160226136446
example.com,AAAA,Base64,846358.571890166,846358.571911208,846358.571911333,846358.574136,2.104195300489664e-05,0.0022246669977903366,0.0022458339808508754
example.com,AAAA,Base85,846358.574356583,846358.57437875,846358.574378833,846358.577274666,2.2167107090353966e-05,0.0028958331095054746,0.0029180831043049693
example.com,AAAA,Base91,846358.577436875,846358.577459,846358.577459083,846358.581479,2.2125081159174442e-05,0.0040199169889092445,0.004042125074192882
example.com,AAAA,Binary,846358.581632375,846358.581658583,846358.581658666,846358.583406916,2.62079993262887e-05,0.001748249982483685,0.0017745409859344363
example.com,AAAA,Hexadecimal,846358.583487041,846358.583495708,846358.58349575,846358.589165458,8.66700429469347e-06,0.0056697080144658685,0.0056784170446917415
example.com,AAAA,NetBios,846358.589324666,846358.589335041,846358.589335125,846358.592045416,1.0375049896538258e-05,0.002710290951654315,0.0027207500534132123
example.com,AAAA,DecimalEncoding,846358.592469541,846358.592527625,846358.592527791,846358.595255208,5.80840278416872e-05,0.002727416926063597,0.0027856669621542096
example.com,AAAA,ROT13,846358.595393291,846358.595413,846358.595413125,846358.597290791,1.9708997569978237e-05,0.0018776659853756428,0.0018975000130012631
example.com,AAAA,URL,846358.597526875,846358.597562083,846358.597562166,846358.6012235,3.520806785672903e-05,0.003661333932541311,0.0036966250045225024
example.com,AAAA,ALL,846358.601541666,846358.602047708,846358.602052541,846358.605482791,0.0005060420371592045,0.0034302499843761325,0.003941125003620982
example.com,A,Base16,846358.60561375,846358.605625,846358.605625041,846358.608985625,1.1249911040067673e-05,0.003360584028996527,0.003371874918229878
example.com,A,Base32,846358.609118833,846358.609190833,846358.609191083,846358.622110625,7.200008258223534e-05,0.01291954203043133,0.012991792056709528
example.com,A,Base64,846358.622277625,846358.622291958,846358.622292041,846358.625638666,1.4332938008010387e-05,0.003346625017002225,0.003361040959134698
example.com,A,Base85,846358.625880125,846358.625930333,846358.6259305,846358.630513125,5.0208065658807755e-05,0.004582624998874962,0.00463300000410527
example.com,A,Base91,846358.63064275,846358.63085725,846358.630857625,846358.6370925,0.0002145000034943223,0.006234874948859215,0.0064497500425204635
example.com,A,Binary,846358.637374375,846358.637414833,846358.637414958,846358.64340325,4.045793320983648e-05,0.0059882920468226075,0.006028875010088086
example.com,A,Hexadecimal,846358.643580083,846358.643594875,846358.643594958,846358.649262208,1.4791963621973991e-05,0.005667250021360815,0.005682124989107251
example.com,A,NetBios,846358.64959625,846358.649697416,846358.649697583,846358.65466725,0.0001011659624055028,0.0049696669448167086,0.005070999963209033
example.com,A,DecimalEncoding,846358.65496025,846358.65499525,846358.654995375,846358.658277208,3.50000336766243e-05,0.003281833021901548,0.0033169579692184925
example.com,A,ROT13,846358.6584345,846358.658464458,846358.658464625,846358.661086583,2.9957969672977924e-05,0.0026219580322504044,0.002652083057910204
example.com,A,URL,846358.661223875,846358.661242041,846358.661242166,846358.664383291,1.8166028894484043e-05,0.003141125082038343,0.0031594160245731473
example.com,A,ALL,846358.66466025,846358.665430208,846358.665430416,846358.66990275,0.0007699580164626241,0.004472334054298699,0.005242500104941428
example.com,AAAA,Base16,846358.670113458,846358.670131541,846358.670131666,846358.674807708,1.808302477002144e-05,0.004676042008213699,0.004694250063039362
example.com,AAAA,Base32,846358.675091166,846358.675130708,846358.675130833,846358.677803625,3.954197745770216e-05,0.0026727919466793537,0.002712458954192698
example.com,AAAA,Base64,846358.677915125,846358.677926166,846358.67792625,846358.6811575,1.1040945537388325e-05,0.0032312499824911356,0.003242374979890883
example.com,AAAA,Base85,846358.681407833,846358.681447916,846358.681448041,846358.684189416,4.0082959458231926e-05,0.002741375006735325,0.002781582996249199
example.com,AAAA,Base91,846358.684348083,846358.684367416,846358.6843675,846358.689189166,1.9332976080477238e-05,0.004821665934287012,0.004841082962229848
example.com,AAAA,Binary,846358.68947375,846358.689508791,846358.689508958,846358.693039,3.504101186990738e-05,0.003530042013153434,0.003565250081010163
example.com,AAAA,Hexadecimal,846358.693173125,846358.69318775,846358.693187791,846358.695077833,1.462490763515234e-05,0.0018900419818237424,0.0019047079840674996
example.com,AAAA,NetBios,846358.695231666,846358.695249625,846358.69524975,846358.697781125,1.7959042452275753e-05,0.002531374921090901,0.0025494589935988188
example.com,AAAA,DecimalEncoding,846358.697953,846358.697986375,846358.6979865,846358.705116458,3.3374992199242115e-05,0.007129958015866578,0.007163458038121462
example.com,AAAA,ROT13,846358.705436708,846358.705466125,846358.705466291,846358.71907725,2.9416987672448158e-05,0.013610958936624229,0.013640541932545602
example.com,AAAA,URL,846358.719663833,846358.719799583,846358.71979975,846358.72585625,0.00013574992772191763,0.006056500016711652,0.0061924170004203916
example.com,AAAA,ALL,846358.728235125,846358.72860675,846358.728606833,846358.850687458,0.00037162506487220526,0.1220806249184534,0.12245233298745006
example.com,A,Base16,846358.851095416,846358.851116875,846358.851117041,846358.859157,2.145895268768072e-05,0.008039959007874131,0.008061583968810737
example.com,A,Base32,846358.859678625,846358.85970825,846358.859708333,846358.872461083,2.962502185255289e-05,0.01275274995714426,0.012782457983121276
example.com,A,Base64,846358.872756458,846358.872779083,846358.872779208,846358.879204125,2.26249685510993e-05,0.006424917024560273,0.006447667023167014
