domain,record_type,encoding_type,encodePacketStart,encodePacketEnd,dnsResStart,dnsResEnd,encode_duration,dns_resolution_duration,total_duration
example.com,A,Base32,840852.272974666,840852.272997916,840852.272997958,840852.275937458,2.3250002413988113e-05,0.0029395000310614705,0.002962792059406638
example.com,A,Base64,840852.276057125,840852.276070833,840852.276070916,840852.278460625,1.3708020560443401e-05,0.002389708999544382,0.002403500024229288
example.com,A,Base85,840852.278568916,840852.278605666,840852.27860575,840852.282886333,3.674998879432678e-05,0.004280583001673222,0.004317416925914586
example.com,A,Base91,840852.283114583,840852.283150583,840852.283150708,840852.287833666,3.600004129111767e-05,0.004682958009652793,0.004719082964584231
example.com,A,Binary,840852.287982791,840852.288004708,840852.28800475,840852.290327083,2.191704697906971e-05,0.0023223329335451126,0.002344292006455362
example.com,A,Hexadecimal,840852.290429333,840852.290440875,840852.290441,840852.293449125,1.1541997082531452e-05,0.0030081250006332994,0.003019792027771473
example.com,A,NetBios,840852.293551833,840852.293561208,840852.293561291,840852.295850791,9.37492586672306e-06,0.0022895000874996185,0.002298958017490804
example.com,A,DecimalEncoding,840852.295994541,840852.296024708,840852.296024833,840852.298033416,3.0166935175657272e-05,0.002008583047427237,0.0020388750126585364
example.com,A,ROT13,840852.298201333,840852.298218083,840852.298218166,840852.300203541,1.6749952919781208e-05,0.0019853749545291066,0.0020022079115733504
example.com,A,URL,840852.300310541,840852.300327166,840852.30032725,840852.302724916,1.6625039279460907e-05,0.002397665986791253,0.002414375077933073
example.com,A,ALL,840852.302846875,840852.303180583,840852.303180666,840852.305524083,0.00033370801247656345,0.0023434170288965106,0.002677207929082215
example.com,AAAA,Base16,840852.305610333,840852.30561775,840852.305617916,840852.307594833,7.417052984237671e-06,0.0019769169157370925,0.0019844999769702554
example.com,AAAA,Base32,840852.307691916,840852.307711583,840852.307711666,840852.309852875,1.9666971638798714e-05,0.002141208969987929,0.00216095894575119
example.com,AAAA,Base64,840852.309948625,840852.3099595,840852.309959583,840852.311880458,1.0874937288463116e-05,0.0019208750454708934,0.001931832986883819
example.com,AAAA,Base85,840852.312029208,840852.312052875,840852.312052958,840852.314336541,2.3666885681450367e-05,0.002283583045937121,0.002307332935743034
example.com,AAAA,Base91,840852.314409041,840852.314425791,840852.314425875,840852.316323416,1.6750069335103035e-05,0.0018975409911945462,0.0019143749959766865
example.com,AAAA,Binary,840852.316421291,840852.316438916,840852.316438958,840852.318253875,1.7625046893954277e-05,0.0018149169627577066,0.0018325840355828404
example.com,AAAA,Hexadecimal,840852.318373,840852.318387791,840852.318387875,840852.320095916,1.4791032299399376e-05,0.0017080410616472363,0.001722916029393673
example.com,AAAA,NetBios,840852.3201695,840852.320175375,840852.320175458,840852.321785875,5.875015631318092e-06,0.001610417035408318,0.0016163750551640987
example.com,AAAA,DecimalEncoding,840852.321848208,840852.321859583,840852.321859666,840852.323999833,1.1375057511031628e-05,0.002140166936442256,0.00215162499807775
example.com,AAAA,ROT13,840852.324061583,840852.324072416,840852.324072458,840852.325635291,1.083302777260542e-05,0.0015628330875188112,0.0015737080248072743
example.com,AAAA,URL,840852.325696583,840852.32570775,840852.325707875,840852.327276041,1.1167023330926895e-05,0.0015681660734117031,0.0015794580103829503
example.com,AAAA,ALL,840852.327335,840852.327682041,840852.327682125,840852.329783791,0.00034704094287008047,0.0021016659447923303,0.0024487909395247698
example.com,A,Base16,840852.329874458,840852.329881166,840852.32988125,840852.331679666,6.707967258989811e-06,0.0017984159057959914,0.0018052079249173403
example.com,A,Base32,840852.331753208,840852.331770041,840852.331770083,840852.333954333,1.683307345956564e-05,0.0021842499263584614,0.0022011250257492065
example.com,A,Base64,840852.33402325,840852.334030458,840852.334030541,840852.335734916,7.207971066236496e-06,0.0017043750267475843,0.0017116660019382834
example.com,A,Base85,840852.3358035,840852.33582,840852.335820083,840852.337483666,1.650000922381878e-05,0.0016635829815641046,0.001680165994912386
example.com,A,Base91,840852.337552,840852.337569458,840852.337569541,840852.339637291,1.7457990907132626e-05,0.00206775008700788,0.0020852910820394754
example.com,A,Binary,840852.339752791,840852.33977225,840852.339772375,840852.341475916,1.9459053874015808e-05,0.0017035410273820162,0.0017231249948963523
example.com,A,Hexadecimal,840852.341611708,840852.341620125,840852.341620208,840852.343755291,8.416944183409214e-06,0.002135082962922752,0.0021435829112306237
example.com,A,NetBios,840852.343827583,840852.343833125,840852.343833208,840852.345398416,5.541951395571232e-06,0.0015652080764994025,0.0015708330320194364
example.com,A,DecimalEncoding,840852.345470791,840852.345480041,840852.345480125,840852.347058208,9.25001222640276e-06,0.0015780829126015306,0.0015874169766902924
example.com,A,ROT13,840852.34712425,840852.347135,840852.347135083,840852.348741208,1.0750023648142815e-05,0.0016061249189078808,0.0016169579466804862
example.com,A,URL,840852.3488025,840852.348815125,840852.348815208,840852.350559916,1.26248924061656e-05,0.0017447080463171005,0.0017574159428477287
example.com,A,ALL,840852.350651041,840852.35098425,840852.350984333,840852.354027333,0.0003332089399918914,0.0030430000042542815,0.0033762919483706355
example.com,AAAA,Base16,840852.35415925,840852.354171125,840852.354171166,840852.35624825,1.1874944902956486e-05,0.00207708403468132,0.0020889999577775598
example.com,AAAA,Base32,840852.3563715,840852.356396166,840852.35639625,840852.358206458,2.466607838869095e-05,0.001810208079405129,0.0018349580932408571
example.com,AAAA,Base64,840852.358345041,840852.358361,840852.358361125,840852.36019375,1.5958910807967186e-05,0.0018326250137761235,0.0018487089546397328
example.com,AAAA,Base85,840852.360267666,840852.360285208,840852.360285291,840852.361972833,1.7541926354169846e-05,0.0016875420697033405,0.001705167000181973
example.com,AAAA,Base91,840852.362070875,840852.362087958,840852.362088041,840852.364284291,1.708301715552807e-05,0.002196250017732382,0.0022134160390123725
example.com,AAAA,Binary,840852.364356625,840852.364373416,840852.364373541,840852.366031583,1.6791047528386116e-05,0.0016580420779064298,0.0016749580390751362
example.com,AAAA,Hexadecimal,840852.366134,840852.366142958,840852.366143041,840852.368031416,8.958042599260807e-06,0.0018883749144151807,0.001897415961138904
example.com,AAAA,NetBios,840852.368148125,840852.368158333,840852.368158375,840852.369993375,1.0207993909716606e-05,0.0018350000027567148,0.001845250022597611
example.com,AAAA,DecimalEncoding,840852.3700955,840852.370111083,840852.370111125,840852.3717625,1.5583005733788013e-05,0.0016513749724254012,0.0016670000040903687
example.com,AAAA,ROT13,840852.371832333,840852.371843791,840852.371843875,840852.373963541,1.1457945220172405e-05,0.002119665965437889,0.0021312079625204206
example.com,AAAA,URL,840852.374033083,840852.374045541,840852.374045625,840852.375636375,1.2458069249987602e-05,0.0015907500637695193,0.0016032920684665442
example.com,AAAA,ALL,840852.375703791,840852.376029833,840852.376029916,840852.37799175,0.00032604194711893797,0.001961834030225873,0.0022879589814692736
example.com,A,Base16,840852.378067,840852.3780725,840852.378072625,840852.379701833,5.500041879713535e-06,0.001629207981750369,0.0016348330536857247
example.com,A,Base32,840852.379772791,840852.379785583,840852.379785666,840852.38141025,1.2791948392987251e-05,0.0016245839651674032,0.001637458917684853
example.com,A,Base64,840852.381471541,840852.381476875,840852.381476958,840852.383515333,5.334033630788326e-06,0.002038374892435968,0.002043791930191219
example.com,A,Base85,840852.383577791,840852.383590291,840852.383590375,840852.385306041,1.2499978765845299e-05,0.001715666032396257,0.0017282499466091394
example.com,A,Base91,840852.385397166,840852.385414291,840852.385414333,840852.38734475,1.7125043086707592e-05,0.001930417027324438,0.0019475839799270034
example.com,A,Binary,840852.387445,840852.38746575,840852.387465833,840852.389138208,2.0749983377754688e-05,0.0016723750159144402,0.0016932080034166574
example.com,A,Hexadecimal,840852.389206083,840852.389212833,840852.389212875,840852.390821666,6.749993190169334e-06,0.0016087909461930394,0.0016155829653143883
example.com,A,NetBios,840852.390886625,840852.390891,840852.390891083,840852.393948458,4.375004209578037e-06,0.0030573749681934714,0.003061832976527512
example.com,A,DecimalEncoding,840852.3940695,840852.394078833,840852.394078916,840852.395677958,9.333016350865364e-06,0.0015990419778972864,0.0016084579983726144
example.com,A,ROT13,840852.395743625,840852.39575325,840852.395753333,840852.397342666,9.624985978007317e-06,0.0015893330564722419,0.0015990410465747118
example.com,A,URL,840852.397405125,840852.397416125,840852.397416208,840852.398962375,1.100008375942707e-05,0.0015461669536307454,0.001557250041514635
example.com,A,ALL,840852.399024458,840852.399336833,840852.399336916,840852.401487833,0.0003123750211670995,0.002150916960090399,0.002463374985381961
example.com,AAAA,Base16,840852.401599458,840852.401607833,840852.401607875,840852.40373625,8.375034667551517e-06,0.002128374995663762,0.002136792056262493
example.com,AAAA,Base32,840852.403852541,840852.403877375,840852.403877458,840852.406385208,2.483394928276539e-05,0.00250775006134063,0.002532667014747858
example.com,AAAA,Base64,840852.40650575,840852.406516625,840852.406516666,840852.408349625,1.0874937288463116e-05,0.001832959009334445,0.0018438749248161912
example.com,AAAA,Base85,840852.408428666,840852.408445458,840852.408445541,840852.41011125,1.679209526628256e-05,0.001665708958171308,0.0016825840575620532
example.com,AAAA,Base91,840852.4101845,840852.410199333,840852.410199416,840852.411884625,1.4832941815257072e-05,0.001685208990238607,0.0017001249361783266
example.com,AAAA,Binary,840852.411959583,840852.411985291,840852.411985333,840852.413833541,2.5707995519042015e-05,0.0018482080195099115,0.0018739579245448112
example.com,AAAA,Hexadecimal,840852.413908708,840852.413936708,840852.413936791,840852.416604125,2.7999980375170708e-05,0.0026673340471461415,0.002695417031645775
example.com,AAAA,NetBios,840852.416692208,840852.416698375,840852.416698458,840852.419099791,6.166985258460045e-06,0.0024013329530134797,0.0024075829423964024
example.com,AAAA,DecimalEncoding,840852.419192125,840852.419206708,840852.419206833,840852.421327833,1.4582998119294643e-05,0.002120999968610704,0.0021357079967856407
example.com,AAAA,ROT13,840852.421434583,840852.421472041,840852.421472125,840852.423316333,3.74580267816782e-05,0.001844207989051938,0.0018817499512806535
example.com,AAAA,URL,840852.423395,840852.423408708,840852.423408833,840852.425640208,1.3707904145121574e-05,0.0022313749650493264,0.00224520789925009
example.com,AAAA,ALL,840852.425746625,840852.426083375,840852.4260835,840852.429135,0.00033674994483590126,0.0030514999525621533,0.0033883749274536967
example.com,A,Base16,840852.429900166,840852.429920708,840852.429920833,840852.43185825,2.0541949197649956e-05,0.0019374170806258917,0.0019580840598791838
example.com,A,Base32,840852.431949041,840852.431969083,840852.431969166,840852.434919458,2.0042061805725098e-05,0.002950291964225471,0.0029704170301556587
example.com,A,Base64,840852.435028458,840852.43503975,840852.435039875,840852.437256416,1.1291936971247196e-05,0.002216540975496173,0.0022279579425230622
example.com,A,Base85,840852.437803291,840852.43784475,840852.437844875,840852.440450333,4.1458988562226295e-05,0.0026054579066112638,0.002647041925229132
example.com,A,Base91,840852.440557208,840852.440574541,840852.440574625,840852.443044583,1.7332960851490498e-05,0.0024699579225853086,0.002487374935299158
example.com,A,Binary,840852.443123208,840852.443139916,840852.443139958,840852.444838958,1.670804340392351e-05,0.001699000014923513,0.0017157499678432941
example.com,A,Hexadecimal,840852.444911458,840852.444917916,840852.444918,840852.447280291,6.458023563027382e-06,0.0023622909793630242,0.0023688330547884107
example.com,A,NetBios,840852.447365458,840852.447372083,840852.447372166,840852.449224958,6.624963134527206e-06,0.001852791989222169,0.0018594999564811587
example.com,A,DecimalEncoding,840852.449319333,840852.449332291,840852.449332375,840852.451108375,1.2958073057234287e-05,0.0017760000191628933,0.0017890420276671648
example.com,A,ROT13,840852.451188166,840852.451200833,840852.451200916,840852.4533135,1.2666918337345123e-05,0.002112584072165191,0.002125333994626999
example.com,A,URL,840852.453438,840852.453451166,840852.453451208,840852.455074708,1.3165990822017193e-05,0.0016235000221058726,0.0016367079224437475
example.com,A,ALL,840852.455131458,840852.455460291,840852.455460375,840852.457646125,0.00032883300445973873,0.0021857500541955233,0.002514666994102299
example.com,AAAA,Base16,840852.4577225,840852.457728875,840852.457728958,840852.459396416,6.375019438564777e-06,0.001667457981966436,0.0016739160055294633
example.com,AAAA,Base32,840852.459457916,840852.459472416,840852.4594725,840852.46120225,1.4499993994832039e-05,0.0017297499580308795,0.0017443340038880706
example.com,AAAA,Base64,840852.4612795,840852.461286875,840852.461286958,840852.463408625,7.3749106377363205e-06,0.0021216670284047723,0.002129124943166971
example.com,AAAA,Base85,840852.463473291,840852.463490333,840852.463490375,840852.465123875,1.704192254692316e-05,0.0016334999818354845,0.0016505839303135872
example.com,AAAA,Base91,840852.465183541,840852.465197916,840852.465197958,840852.466836666,1.4375080354511738e-05,0.0016387079376727343,0.0016531250439584255
example.com,AAAA,Binary,840852.46689675,840852.466911291,840852.466911333,840852.468526125,1.454097218811512e-05,0.0016147919232025743,0.001629374921321869
example.com,AAAA,Hexadecimal,840852.468584416,840852.468590291,840852.468590333,840852.470181708,5.875015631318092e-06,0.0015913749812170863,0.001597292022779584
example.com,AAAA,NetBios,840852.470237833,840852.470267041,840852.470267083,840852.472484625,2.920802216976881e-05,0.002217541914433241,0.0022467919625341892
example.com,AAAA,DecimalEncoding,840852.47255425,840852.47256425,840852.472564291,840852.474311208,9.999959729611874e-06,0.0017469170270487666,0.0017569579649716616
example.com,AAAA,ROT13,840852.474373416,840852.474383708,840852.47438375,840852.476077708,1.0291929356753826e-05,0.0016939579509198666,0.0017042919062078
example.com,AAAA,URL,840852.4761405,840852.476150875,840852.476150958,840852.477724291,1.037493348121643e-05,0.0015733330510556698,0.0015837909886613488
example.com,AAAA,ALL,840852.477779333,840852.478087083,840852.478087166,840852.48016325,0.0003077499568462372,0.002076084027066827,0.0023839169880375266
example.com,A,Base16,840852.480224208,840852.480229375,840852.4802295,840852.481863541,5.166977643966675e-06,0.0016340409638360143,0.001639332971535623
example.com,A,Base32,840852.481921541,840852.481935333,840852.481935416,840852.484056833,1.3791956007480621e-05,0.002121416968293488,0.0021352919284254313
example.com,A,Base64,840852.484117625,840852.484122916,840852.484123,840852.485702,5.29095996171236e-06,0.0015790000325068831,0.0015843749279156327
example.com,A,Base85,840852.485758166,840852.485770541,840852.485770583,840852.48734275,1.2375065125524998e-05,0.0015721669187769294,0.001584584009833634
example.com,A,Base91,840852.487396833,840852.487408458,840852.487408541,840852.489020916,1.1625001206994057e-05,0.0016123750247061253,0.001624083030037582
example.com,A,Binary,840852.489076291,840852.489088583,840852.489088666,840852.490816166,1.2292061001062393e-05,0.0017274999991059303,0.0017398750642314553
example.com,A,Hexadecimal,840852.490880708,840852.490886875,840852.490887,840852.492988375,6.166985258460045e-06,0.0021013750229030848,0.002107667038217187
example.com,A,NetBios,840852.493047791,840852.493052708,840852.493052791,840852.494629416,4.917033948004246e-06,0.0015766250435262918,0.0015816250815987587
example.com,A,DecimalEncoding,840852.494690541,840852.49469925,840852.494699416,840852.496283833,8.709030225872993e-06,0.001584417070262134,0.0015932921087369323
example.com,A,ROT13,840852.496345666,840852.496356125,840852.496356291,840852.497952291,1.0458985343575478e-05,0.0015960000455379486,0.0016066250391304493
example.com,A,URL,840852.498007791,840852.498017458,840852.498017541,840852.499622583,9.66701190918684e-06,0.0016050420235842466,0.001614792039617896
example.com,A,ALL,840852.499678625,840852.4999855,840852.499985583,840852.502617166,0.00030687497928738594,0.0026315830182284117,0.0029385410016402602
example.com,AAAA,Base16,840852.502771833,840852.502778458,840852.502778541,840852.505196291,6.624963134527206e-06,0.0024177500745281577,0.0024244580417871475
example.com,AAAA,Base32,840852.505264916,840852.505279875,840852.50528,840852.507002833,1.4959019608795643e-05,0.0017228329088538885,0.0017379169585183263
example.com,AAAA,Base64,840852.507092083,840852.507100333,840852.507100375,840852.50882325,8.25000461190939e-06,0.001722874934785068,0.001731166965328157
example.com,AAAA,Base85,840852.5088885,840852.508902333,840852.508902458,840852.510625083,1.3832934200763702e-05,0.0017226249910891056,0.0017365829553455114
example.com,AAAA,Base91,840852.510695083,840852.510709291,840852.510709375,840852.512871583,1.4208024367690086e-05,0.0021622079657390714,0.0021765000419691205
example.com,AAAA,Binary,840852.512937291,840852.512951916,840852.512952,840852.514560916,1.4625024050474167e-05,0.0016089159762486815,0.0016236250521615148
example.com,AAAA,Hexadecimal,840852.514621333,840852.514627083,840852.514627166,840852.516202333,5.749985575675964e-06,0.0015751670580357313,0.0015810000477358699
example.com,AAAA,NetBios,840852.516261208,840852.516265833,840852.516265916,840852.5178765,4.625064320862293e-06,0.0016105839749798179,0.0016152920434251428
example.com,AAAA,DecimalEncoding,840852.517936875,840852.517946041,840852.517946125,840852.519546833,9.165960364043713e-06,0.0016007079975679517,0.0016099580097943544
example.com,AAAA,ROT13,840852.519625041,840852.519635208,840852.51963525,840852.522451875,1.0166899301111698e-05,0.0028166250558570027,0.002826833981089294
example.com,AAAA,URL,840852.522514958,840852.522525291,840852.522525333,840852.524122625,1.0332907550036907e-05,0.001597292022779584,0.0016076669562608004
example.com,AAAA,ALL,840852.524181083,840852.524504666,840852.524504708,840852.52650575,0.00032358302269130945,0.0020010420121252537,0.0023246670607477427
example.com,A,Base16,840852.526581416,840852.526587416,840852.526587458,840852.528338958,5.999929271638393e-06,0.0017515000654384494,0.0017575420206412673
example.com,A,Base32,840852.528406333,840852.528419458,840852.528419541,840852.530051125,1.3125012628734112e-05,0.0016315840184688568,0.0016447920352220535
example.com,A,Base64,840852.530113541,840852.530118958,840852.530119041,840852.532220833,5.416921339929104e-06,0.002101792022585869,0.0021072919480502605
example.com,A,Base85,840852.532302833,840852.532315583,840852.532315625,840852.533939291,1.2749922461807728e-05,0.0016236660303547978,0.001636457978747785
example.com,A,Base91,840852.534003208,840852.534015416,840852.534015458,840852.535625416,1.2208009138703346e-05,0.0016099580097943544,0.0016222079284489155
example.com,A,Binary,840852.535712875,840852.535724125,840852.535724208,840852.537355416,1.12500274553895e-05,0.0016312079969793558,0.001642541028559208
example.com,A,Hexadecimal,840852.537413458,840852.5374185,840852.537418583,840852.539080708,5.042064003646374e-06,0.0016621251124888659,0.001667250064201653
example.com,A,NetBios,840852.539148541,840852.539154,840852.539154083,840852.541200041,5.458947271108627e-06,0.002045957953669131,0.002051499905064702
example.com,A,DecimalEncoding,840852.54126175,840852.541271791,840852.541271875,840852.542866208,1.0040937922894955e-05,0.001594332978129387,0.001604457967914641
example.com,A,ROT13,840852.54292775,840852.542937375,840852.542937458,840852.544629,9.624985978007317e-06,0.0016915419837459922,0.001701249973848462
example.com,A,URL,840852.544699875,840852.544708458,840852.544708541,840852.546364166,8.582952432334423e-06,0.0016556249465793371,0.0016642909031361341
example.com,A,ALL,840852.5464235,840852.546727875,840852.546727958,840852.548690291,0.0003043749602511525,0.0019623329862952232,0.0022667909506708384
example.com,AAAA,Base16,840852.548752458,840852.548757416,840852.5487575,840852.55039,4.958012141287327e-06,0.0016324999742209911,0.0016375420382246375
example.com,AAAA,Base32,840852.55044775,840852.550459708,840852.550459791,840852.552694583,1.195794902741909e-05,0.0022347919875755906,0.0022468329407274723
example.com,AAAA,Base64,840852.552768875,840852.552775125,840852.552775166,840852.554423916,6.249989382922649e-06,0.0016487500397488475,0.0016550410073250532
example.com,AAAA,Base85,840852.554484791,840852.554497375,840852.5544975,840852.556109916,1.2584030628204346e-05,0.0016124160028994083,0.001625124947167933
example.com,AAAA,Base91,840852.556173833,840852.556186125,840852.55618625,840852.557862375,1.2292061001062393e-05,0.0016761251026764512,0.001688542077317834
example.com,AAAA,Binary,840852.557924291,840852.557935416,840852.557935458,840852.559637291,1.1124997399747372e-05,0.0017018329817801714,0.0017130000051110983
example.com,AAAA,Hexadecimal,840852.5597125,840852.559717791,840852.559717875,840852.561823833,5.291076377034187e-06,0.0021059580612927675,0.002111333073116839
example.com,AAAA,NetBios,840852.561886125,840852.561890666,840852.561890708,840852.563663625,4.541012458503246e-06,0.0017729169921949506,0.0017775000305846334
example.com,AAAA,DecimalEncoding,840852.563745958,840852.56377975,840852.563779875,840852.56563,3.3791991882026196e-05,0.0018501249141991138,0.0018840419361367822
example.com,AAAA,ROT13,840852.565719,840852.565730666,840852.565730791,840852.567800833,1.1666095815598965e-05,0.002070042071864009,0.002081833081319928
example.com,AAAA,URL,840852.567894041,840852.567907041,840852.567907125,840852.56980525,1.300009898841381e-05,0.001898125046864152,0.001911209081299603
example.com,AAAA,ALL,840852.569870291,840852.570187708,840852.57018775,840852.572897916,0.000317416968755424,0.002710165921598673,0.0030276249162852764
example.com,A,Base16,840852.57298,840852.572987708,840852.57298775,840852.574807625,7.707974873483181e-06,0.001819874974898994,0.0018276249757036567
example.com,A,Base32,840852.574895083,840852.57491125,840852.574911333,840852.5769845,1.6167061403393745e-05,0.0020731670083478093,0.0020894170738756657
example.com,A,Base64,840852.577055208,840852.577062208,840852.57706225,840852.579093333,6.9999368861317635e-06,0.002031082985922694,0.0020381249487400055
example.com,A,Base85,840852.579174041,840852.5791915,840852.579191583,840852.58137425,1.745892222970724e-05,0.0021826670272275805,0.0022002089535817504
example.com,A,Base91,840852.581589541,840852.581628708,840852.581628833,840852.584412291,3.91670037060976e-05,0.0027834579814225435,0.0028227498987689614
example.com,A,Binary,840852.584512458,840852.584529583,840852.584529625,840852.586480875,1.7125043086707592e-05,0.0019512500148266554,0.0019684170838445425
example.com,A,Hexadecimal,840852.586550333,840852.586557958,840852.586558083,840852.588370291,7.625087164342403e-06,0.0018122080946341157,0.0018199580954387784
example.com,A,NetBios,840852.588435541,840852.588460416,840852.5884605,840852.59029425,2.487492747604847e-05,0.001833750051446259,0.0018587090307846665
example.com,A,DecimalEncoding,840852.59037225,840852.590384125,840852.590384166,840852.592297458,1.1875061318278313e-05,0.0019132919842377305,0.001925208023749292
example.com,A,ROT13,840852.592462791,840852.59247575,840852.592475833,840852.59539825,1.2959004379808903e-05,0.0029224170139059424,0.002935459022410214
example.com,A,URL,840852.595487583,840852.59551525,840852.595515375,840852.597417541,2.7667032554745674e-05,0.0019021659391000867,0.0019299580017104745
example.com,A,ALL,840852.597496541,840852.597827208,840852.59782725,840852.600253458,0.00033066701143980026,0.00242620799690485,0.00275691703427583
example.com,AAAA,Base16,840852.600378541,840852.600385166,840852.60038525,840852.602395833,6.624963134527206e-06,0.002010582946240902,0.002017291961237788
example.com,AAAA,Base32,840852.602562666,840852.602579916,840852.602579958,840852.604649416,1.7249956727027893e-05,0.002069458016194403,0.0020867499988526106
example.com,AAAA,Base64,840852.604726583,840852.604734875,840852.604734958,840852.607150416,8.292030543088913e-06,0.002415457973256707,0.0024238330079242587
example.com,AAAA,Base85,840852.607248125,840852.607264875,840852.607264958,840852.60925375,1.6749952919781208e-05,0.001988791977055371,0.0020056249340996146
example.com,AAAA,Base91,840852.609339416,840852.609355916,840852.609356,840852.611970166,1.650000922381878e-05,0.002614166005514562,0.002630749950185418
example.com,AAAA,Binary,840852.61204575,840852.612061041,840852.612061083,840852.613737458,1.529103610664606e-05,0.0016763750463724136,0.0016917079919949174
example.com,AAAA,Hexadecimal,840852.61380525,840852.61381175,840852.613811833,840852.615497291,6.4999330788850784e-06,0.0016854580026119947,0.0016920409398153424
example.com,AAAA,NetBios,840852.615573708,840852.615578833,840852.615578916,840852.617668833,5.125068128108978e-06,0.0020899169612675905,0.002095125033520162
example.com,AAAA,DecimalEncoding,840852.617737166,840852.617746208,840852.61774625,840852.619384375,9.041978046298027e-06,0.0016381250461563468,0.0016472090501338243
example.com,AAAA,ROT13,840852.619481416,840852.61949225,840852.619492375,840852.621105166,1.0834075510501862e-05,0.0016127910930663347,0.0016237500822171569
example.com,AAAA,URL,840852.6211645,840852.621176458,840852.621176541,840852.622773375,1.195794902741909e-05,0.0015968340449035168,0.0016088749980553985
example.com,AAAA,ALL,840852.622832083,840852.623159458,840852.6231595,840852.625107791,0.0003273750189691782,0.0019482910865917802,0.002275708015076816
example.com,A,Base16,840852.625177791,840852.625182625,840852.625182708,840852.626939666,4.834029823541641e-06,0.0017569579649716616,0.0017618749989196658
example.com,A,Base32,840852.627009625,840852.627023833,840852.627023916,840852.629211416,1.4208024367690086e-05,0.0021875000093132257,0.0022017910378053784
example.com,A,Base64,840852.629275166,840852.629280916,840852.629280958,840852.630884458,5.749985575675964e-06,0.001603499986231327,0.0016092919977381825
example.com,A,Base85,840852.630942208,840852.630955083,840852.630955125,840852.632539791,1.2874952517449856e-05,0.0015846660826355219,0.0015975830610841513
example.com,A,Base91,840852.632597041,840852.63260875,840852.632608875,840852.634212833,1.1709053069353104e-05,0.0016039579641073942,0.0016157920472323895
example.com,A,Binary,840852.634271125,840852.634282625,840852.634282708,840852.635870333,1.1500087566673756e-05,0.0015876248944550753,0.0015992079861462116
example.com,A,Hexadecimal,840852.635942083,840852.635947291,840852.635947416,840852.638058583,5.208072252571583e-06,0.0021111670648679137,0.0021165000507608056
example.com,A,NetBios,840852.638122916,840852.638127166,840852.638127208,840852.639724208,4.249974153935909e-06,0.001597000053152442,0.0016012920532375574
example.com,A,DecimalEncoding,840852.6397845,840852.63979275,840852.639792833,840852.641364791,8.25000461190939e-06,0.00157195795327425,0.001580290962010622
example.com,A,ROT13,840852.641422083,840852.641430916,840852.641431,840852.643047833,8.833012543618679e-06,0.001616833033040166,0.0016257499810308218
example.com,A,URL,840852.643120625,840852.643129666,840852.643129708,840852.644705458,9.040930308401585e-06,0.0015757499495521188,0.0015848329057916999
example.com,A,ALL,840852.644762333,840852.645072958,840852.645073041,840852.648409541,0.00031062494963407516,0.003336500027216971,0.0036472079809755087
example.com,AAAA,Base16,840852.648504583,840852.648510541,840852.648510583,840852.6501725,5.95790334045887e-06,0.0016619170783087611,0.0016679170075803995
example.com,AAAA,Base32,840852.650244791,840852.650257875,840852.650257958,840852.651994375,1.308403443545103e-05,0.001736417063511908,0.0017495841020718217
example.com,AAAA,Base64,840852.652074,840852.652080583,840852.652080666,840852.653723291,6.58305361866951e-06,0.0016426249640062451,0.0016492910217493773
example.com,AAAA,Base85,840852.6537835,840852.653795333,840852.653795416,840852.655425875,1.183303538709879e-05,0.0016304589807987213,0.0016423750203102827
example.com,AAAA,Base91,840852.655490583,840852.655502958,840852.655503,840852.657596458,1.237494871020317e-05,0.0020934579661116004,0.002105874940752983
example.com,AAAA,Binary,840852.657657791,840852.65766975,840852.657669833,840852.659267833,1.1958996765315533e-05,0.0015979999443516135,0.0016100419452413917
example.com,AAAA,Hexadecimal,840852.65934925,840852.6593545,840852.659354625,840852.661062041,5.249981768429279e-06,0.0017074159113690257,0.0017127909231930971
example.com,AAAA,NetBios,840852.661150416,840852.661155875,840852.661161625,840852.662851583,5.458947271108627e-06,0.001689958036877215,0.0017011669697239995
example.com,AAAA,DecimalEncoding,840852.662921291,840852.662931625,840852.66293175,840852.664799625,1.0334071703255177e-05,0.001867875107564032,0.0018783340929076076
example.com,AAAA,ROT13,840852.66487025,840852.664894458,840852.664894541,840852.667689625,2.420798409730196e-05,0.002795084030367434,0.0028193750185891986
example.com,AAAA,URL,840852.667767583,840852.667779791,840852.667779833,840852.669589458,1.2208009138703346e-05,0.0018096250714734197,0.0018218749901279807
example.com,AAAA,ALL,840852.66965925,840852.670015833,840852.670015916,840852.672214791,0.000356583041138947,0.0021988749504089355,0.002555540995672345
example.com,A,Base16,840852.67228525,840852.672290916,840852.672291,840852.6742115,5.665933713316917e-06,0.001920499955303967,0.001926249940879643
example.com,A,Base32,840852.674271583,840852.674283875,840852.674283958,840852.675890708,1.2292061001062393e-05,0.0016067499527707696,0.0016191250178962946
example.com,A,Base64,840852.6759515,840852.675957541,840852.675957583,840852.678023375,6.041023880243301e-06,0.002065791981294751,0.002071875031106174
example.com,A,Base85,840852.678080916,840852.678092583,840852.678092666,840852.67966225,1.1666910722851753e-05,0.0015695840120315552,0.0015813339268788695
example.com,A,Base91,840852.679717916,840852.679728833,840852.679728875,840852.681323166,1.0917079634964466e-05,0.0015942909521982074,0.0016052500577643514
